text,label,num_words,text_processed
"Swiss Glaciers on the Slippery Slope. Switzerlands glaciers are melting faster than previously thought, losing almost a fifth of their total area between 1985 and 2000, experts said today.",World,29,swiss glacier slippery slope switzerland glacier melt fast previously think lose fifth total area expert say today
Woolworths Second-Half Net Rises 12 on Cost Cuts (Update3). Woolworths Ltd. #39;s second-half profit rose 12 percent after Australia #39;s biggest grocer cut the cost of getting goods to its shops and opened 37 new supermarkets and liquor outlets.,Business,39,woolworth second half net rise cost cut update woolworth ltd second half profit rise percent australia big grocer cut cost get good shop open new supermarket liquor outlet
"Israel's Peres Urges Election, Pressures Sharon. JERUSALEM (Reuters) - Israel's opposition Labor Party leader pushed an already embattled prime minister to the wall by advocating early elections a day after Ariel Sharon's Likud party barred him from coalition negotiations.",World,39,israel pere urge election pressure sharon jerusalem israel opposition labor party leader push embattle prime minister wall advocate early election day ariel sharon likud party bar coalition negotiation
"Content networks deliver on-demand apps. Once limited to Web content and images, content delivery network providers are shifting focus to tackle the on-demand delivery of distributed applications. To that end, Akamai Technologies this week plans to introduce four J2EE-based Web applications that enterprises can deploy quickly without purchasing any hardware or fixed assets. Meanwhile, Speedera Networks next week will launch its FlexComputing service for distributed application hosting and delivery.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9228975;9651165;a?http://www.infoworld.com/spotlights/sbc/main.html?lpid0103035400730000idlp""&gt;SBC Case Study: Crate Barrel&lt;/a&gt;&lt;br/&gt;What sold them on improving their network? A system that could cut management costs from the get-go. Find out more.&lt;/p&gt;",Sci_Tech,97,content network deliver demand app limit web content image content delivery network provider shift focus tackle demand delivery distribute application end akamai technology week plan introduce j ee base web application enterprise deploy quickly purchase hardware fix asset speedera network week launch flexcomputing service distribute application hosting delivery p advertisement p p img src width height border case study crate barrel br sell improve network system cut management cost find p
"Despite Rout, Auburn Remains 3rd Wheel. Auburn gained a measure of respect in the eyes of Associated Press pollsters for its 24-6 rout of Georgia on Saturday, but it wasn #39;t enough to vault the Tigers ahead of Oklahoma for second in the Bowl Championship Series standings.",Sports,47,despite rout auburn remain rd wheel auburn gain measure respect eye associate press pollster rout georgia saturday wasn vault tiger ahead oklahoma second bowl championship series standing
"Soldier, 4 Militants Die in Renewed Gaza Fighting. GAZA (Reuters) - Four Palestinian militants and an Israeli soldier were killed Tuesday in the heaviest Gaza fighting since Yasser Arafat's death, raising the prospect that renewed violence could complicate a vote for his successor.",World,43,soldier militant die renew gaza fight gaza palestinian militant israeli soldier kill tuesday heavy gaza fighting yasser arafat death raise prospect renew violence complicate vote successor
Schalke amp; Stuttgart Close In On Wolves. Schalke 04 and VfB Stuttgart moved closer to to the Bundesliga summit with impressive wins in Sunday #39;s league programme. Ralf Rangnick #39;s Schalke made it six wins out of six in beating Thomas Doll #39;s Hamburger SV 2-1 at the AOL Arena.,Sports,50,schalke amp stuttgart close wolf schalke vfb stuttgart move close bundesliga summit impressive win sunday league programme ralf rangnick schalke win beat thomas doll hamburger sv aol arena
"AS Roma needs success against Inter after disastrous start to &lt;b&gt;...&lt;/b&gt;. After sliding out of contention in the Champions League and opening its Serie A campaign with two defeats in four games, AS Roma and its new coach, Luigi Del Neri, desperately need points against archrival Inter Milan at Stadio Olimpico Sunday",Sports,52,roma need success inter disastrous start slide contention champion league open serie campaign defeat game roma new coach luigi del neri desperately need point archrival inter milan stadio olimpico sunday
"Former star Murphy testifies in sex assault trial. HOUSTON - Taking the stand in his own defense, Hall of Fame basketball player Calvin Murphy denied allegations that he sexually abused five of his 10 daughters.",Sports,35,star murphy testifie sex assault trial houston take stand defense hall fame basketball player calvin murphy deny allegation sexually abuse daughter
"Safin sights Houston with Thai win. Former world No 1 Marat Safin stormed into the second round of the Thailand Open on Wednesday with a confident 6-2, 6-3 win over Israel #39;s Noam Okun.",Sports,34,safin sight houston thai win world marat safin storm second round thailand open wednesday confident win israel noam okun
"SocGen profit beats forecast Reuters, Paris, November 9. French bank Societe Generales third-quarter profit rose a forecast-beating 10 per cent on consumer banking growth, gains in investment banking, and a sharp fall in bad debt provisions, it said on Tuesday.",Business,40,socgen profit beat forecast paris november french bank societe generale quarter profit rise forecast beat cent consumer banking growth gain investment banking sharp fall bad debt provision say tuesday
"New IBM servers tout increased performance for enterprise needs. OCTOBER 15, 2004 (COMPUTERWORLD) - IBM today unveiled two high-performance p5 servers in its eServer line. The new servers run Unix or Linux and are aimed at medium to large businesses.",Sci_Tech,40,new ibm server tout increase performance enterprise need october computerworld ibm today unveil high performance p server eserver line new server run unix linux aim medium large business
